"id","name"
"94.05.24.2002",Yaiki Maiki
"94.05.24.2003",Tobenggi
"94.05.24.2004",Towenggi II
"94.05.24.2005",Welenggaru
"94.05.25.2001",Erelmakawia
"94.05.25.2002",Kalpamonora
"94.05.25.2003",Bomogin
"94.05.25.2004",Mamoldema
"94.05.25.2005",Wamagun
"94.05.25.2006",Amungkonin
"94.05.25.2007",Ipmangkop
"94.05.25.2008",Tamagun
"94.05.25.2009",Ai Arama
"94.06.01.2001",Ikebo (Moanemani)
"94.06.01.2002",Mauwa
"94.06.01.2003",Ekemanida (Ekemenida)
"94.06.01.2004",Bukapa (Bugapa)
"94.06.01.2005",Kimipugi (Kimupugi)
"94.06.01.2006",Dikiyouwo (Dikiyouwa / Dikiyouma / Tokapo)
"94.06.01.2007",Idakotu
"94.06.01.2008",Putapa (Uputapa)
"94.06.02.2001",Bobomani (Bomomani)
"94.06.02.2002",Abaimaida
"94.06.02.2003",Bonakunu
"94.06.02.2004",Dawaikunu
"94.06.02.2005",Magode (Magone)
"94.06.02.2006",Diyoudimi
"94.06.02.2007",Obaikagopa (Abaugi)
"94.06.03.2001",Apogomakida (Aporomakida)
"94.06.03.2002",Deniyode (Deneiode)
"94.06.03.2003",Yegiyepa (Yegeiyepa)
"94.06.03.2004",Ideduwa
"94.06.03.2005",Kegata
"94.06.03.2006",Egipa
"94.06.03.2007",Ukagu
"94.06.03.2008",Tipaugi
"94.06.04.2001",Idakebo
"94.06.04.2002",Pugatadi Satu (I)
"94.06.04.2003",Pugatadi Dua (II)
"94.06.04.2004",Ikrar
"94.06.04.2005",Obayo
"94.06.04.2006",Koyakago (Kuyakago)
"94.06.04.2007",Mogou
"94.06.04.2008",Yametadi (Yawetadi)
"94.06.04.2009",Duntek (Dumtek)
"94.06.04.2010",Ekimani (Ekiwani)
"94.06.05.2001",Unito
"94.06.05.2002",Sukikai
"94.06.05.2003",Iyaro
"94.06.05.2004",Wigoumakida
"94.06.06.2001",Abouyaga
"94.06.06.2002",Maikotu
"94.06.06.2003",Taubaikebo (Toubaikebo / Tobaikebo)
"94.06.06.2004",Yegoukotu
"94.06.07.2001",Puweta/Pueta I
"94.06.07.2002",Pouwouda (Pouwoda / Pouwuoda)
"94.06.07.2003",Puweta/Pueta II
"94.06.07.2004",Botumuma (Botumoma)
"94.06.07.2005",Obaibega
"94.06.07.2006",Digikebo
"94.06.07.2007",Bogiyoteugi
"94.06.07.2008",Matadi
"94.06.07.2009",Tuwaida
"94.06.07.2010",Yepo (Makidimi)
"94.06.07.2011",Ugikagouda
"94.06.07.2012",Ugikebo
"94.06.08.2001",Ugapuga
"94.06.08.2002",Deiyapa (Deiyepa)
"94.06.08.2003",Boduda
"94.06.08.2004",Yotapuga
"94.06.08.2005",Bokaibutu (Bukaibuto)
"94.06.08.2006",Bonauwo (Bunauwo)
"94.06.08.2007",Nuwa (Nua)
"94.06.09.2001",Piyakunu
"94.06.09.2002",Diyeugi
"94.06.09.2003",Putapa
"94.06.09.2004",Atou (Tuamani)
"94.06.09.2005",Modio
"94.06.09.2006",Upibega (Ukudawata)
"94.06.09.2007",Timopa (Timepa)
"94.06.09.2008",Gabaikunu
"94.06.09.2009",Adauwo
"94.06.09.2010",Magaikebo (Megaikebo)
"94.06.10.2001",Dogimani (Abgoigi)
"94.06.10.2002",Kegemani (Kigamani)
"94.06.10.2003",Idadagi
"94.06.10.2004",Denemani
"94.06.10.2005",Makidimi (Makidini)
"94.06.10.2006",Egebutu
"94.06.10.2007",Motito
"94.06.10.2008",Bobobutu (Bobubutu)
"94.06.10.2009",Pona (Sukamaju)
"94.07.01.2001",Emondi
"94.07.01.2002",Mindau
"94.07.01.2003",Sambili
"94.07.01.2004",Yoparu
"94.07.01.2005",Yokatapa
"94.07.01.2006",Bilogai
"94.07.01.2007",Puyagiya
"94.07.01.2008",Yalai
"94.07.01.2009",Mamba
"94.07.01.2010",Titigi
"94.07.01.2011",Eknemba
"94.07.01.2012",Wandoga
"94.07.01.2013",Pesiga
"94.07.01.2014",Mbilusiga
"94.07.01.2015",Ndugusiga
"94.07.01.2016",Kumlagupa
"94.07.01.2017",Buwisiga
"94.07.02.2001",Mapa
"94.07.02.2002",Bilai Dua/Sanepa
"94.07.02.2003",Maya
"94.07.02.2004",Degesiga
"94.07.02.2005",Pogapa
"94.07.02.2006",Bamba
"94.07.02.2007",Zombandoga
"94.07.02.2008",Kobae
"94.07.02.2009",Selemama
"94.07.02.2010",Kendetapa
"94.07.02.2011",Hiyabu
"94.07.02.2012",Ogeapa
"94.07.02.2013",Bonogo
"94.07.02.2014",Agapa
"94.07.02.2015",Engganenga
"94.07.02.2016",Waiagepa
"94.07.02.2017",Hugitapa
"94.07.02.2018",Bubisiga
"94.07.02.2019",Nggagemba
"94.07.02.2020",Sanepa
"94.07.02.2021",Mbomogo
"94.07.03.2001",Sabisa
"94.07.03.2002",Dubandoga (Dubasiga)
"94.07.03.2003",Debasiga
"94.07.03.2004",Debasiga Dua
"94.07.03.2005",Isandoga
"94.07.03.2006",Mogalo
"94.07.03.2007",Jae
"94.07.03.2008",Mbugulo
"94.07.03.2009",Hulapuga
"94.07.04.2001",Danggatadi
"94.07.04.2002",Biandoga
"94.07.04.2003",Bugalaga
"94.07.04.2004",Yagaito
"94.07.04.2005",Kalawa
"94.07.04.2006",Yanei
"94.07.04.2007",Maniuwo
"94.07.04.2008",Tunggapo
"94.07.04.2009",Pagamba
"94.07.04.2010",Maolagi
"94.07.04.2011",Aneya
"94.07.04.2012",Kigitadi
"94.07.04.2013",Ndabatadi
"94.07.04.2014",Moyomataga
"94.07.04.2015",Pitadi
"94.07.04.2016",Ular Merah
"94.07.05.2001",Agisiga
"94.07.05.2002",Tousiga
"94.07.05.2003",Unabundoga
"94.07.05.2004",Mbamogo
"94.07.05.2005",Jenetapa Najasiga
"94.07.05.2006",Soali
"94.07.05.2007",Tambage
"94.07.05.2008",Nabia
"94.07.05.2009",Danggoa
"94.07.05.2010",Kombogosiga
"94.07.06.2001",Wabui
"94.07.06.2002",Balamai
"94.07.06.2003",Janamba
"94.07.06.2004",Kulapa
"94.07.06.2005",Pugisiga
"94.07.06.2006",Hitadipa
"94.07.06.2007",Soagama
"94.07.06.2008",Danggomba
"94.07.06.2009",Sakumba
"94.07.07.2001",Ugimba
"94.07.07.2002",Bunaopa
"94.07.07.2003",Pigabu
"94.07.07.2004",Teteopa
"94.07.07.2005",Dukendopa
"94.07.07.2006",Nggamagae
"94.07.08.2001",Tomosiga
"94.07.08.2002",Bigasiga
"94.07.08.2003",Dapiaga
"94.07.08.2004",Pewesiga
"94.07.08.2005",Hegenagai
"94.07.08.2006",Gaimigi
"94.07.08.2007",Jawasiga
"94.07.08.2008",Duginggobo
"94.07.08.2009",Sugulubagala
"94.08.01.2001",Waghete I
"94.08.01.2002",Ugiya
"94.08.01.2003",Yaba
"94.08.01.2004",Waghete II
"94.08.01.2005",Bomau I
"94.08.01.2006",Okomakebo
"94.08.01.2007",Bamou II
"94.08.01.2008",Atouda
"94.08.01.2009",Oneibo
"94.08.01.2010",Yaba II
"94.08.01.2011",Mugouda
"94.08.01.2012",Bomou III
"94.08.01.2013",Okomotadi
"94.08.01.2014",Buwoudimi
"94.08.01.2015",Ibodiyo
"94.08.01.2016",Ikiyawo
"94.08.01.2017",Motano
"94.08.01.2018",Amago
"94.08.01.2019",Idege
"94.08.01.2020",Peku
"94.08.02.2001",Damabagata
"94.08.02.2002",Kokobaya
"94.08.02.2003",Watiyai
"94.08.02.2004",Edagotadi
"94.08.02.2005",Dakebo
"94.08.02.2006",Bagou
"94.08.02.2007",Dagokebo
"94.08.02.2008",Ipoke
"94.08.02.2009",Waitakotu
"94.08.02.2010",Pekepa
"94.08.02.2011",Bagumoma
"94.08.02.2012",Udaugida
"94.08.02.2013",Bagou II
"94.08.02.2014",Idayodagi
"94.08.03.2001",Kopai Satu (I)
"94.08.03.2002",Kopai Dua (II)
"94.08.03.2003",Woge
"94.08.03.2004",Yewadide
"94.08.03.2005",Mudetadi
"94.08.03.2006",Diita
"94.08.04.2001",Gakokebo
"94.08.04.2002",Demago
"94.08.04.2003",Widuwakiya
"94.08.04.2004",Onago
"94.08.04.2005",Wagomani
"94.08.04.2006",Digibagata
"94.08.04.2007",Piyekedimi
"94.08.04.2008",Ayatei
"94.08.04.2009",Tenedagi
"94.08.04.2010",Diyai
"94.08.04.2011",Jinidaba
"94.08.04.2012",Widimei
"94.08.04.2013",Yagu
"94.08.04.2014",Obai
"94.08.04.2015",Yipai
"94.08.04.2016",Diyai II
"94.08.04.2017",Meyepa
"94.08.04.2018",Kogemani
"94.08.04.2019",Digikotu
"94.08.04.2020",Onago II
"94.08.04.2021",Maatadi
"94.08.04.2022",Epanai
"94.08.05.2001",Kapiraya (Komauto)
"94.08.05.2002",Mogodagi
"94.08.05.2003",Yamouwitina
"94.08.05.2004",Idego
"94.08.05.2005",Uwe Onagei
"95.01.01.1001",Wamena Kota
"95.01.01.1056",Sinapuk
"95.01.01.1057",Sinakma
"95.01.01.2015",Honelama
"95.01.01.2025",Hulekama / Hurekama
"95.01.01.2034",Batu Merah
"95.01.01.2037",Autakma
"95.01.01.2058",Honelama Dua
"95.01.01.2059",Honaima
"95.01.01.2060",Lanitipo
"95.01.01.2061",Wamaroma
"95.01.02.2001",Yiwika (Jiwika)
"95.01.02.2006",Mulima
"95.01.02.2007",Waga Waga
"95.01.02.2009",Abusa
"95.01.02.2011",Eragama (Erema)
"95.01.02.2017",Kumima (Kimina)
"95.01.02.2018",Mebagaima
"95.01.02.2019",Iyantik
"95.01.02.2020",Umpagalo
"95.01.02.2021",Hopama
"95.01.02.2033",Obya
"95.01.02.2043",Utkolo Satu
"95.01.03.2006",Kimbin (Kimbim)
"95.01.03.2008",Walak
"95.01.03.2015",Araboda
"95.01.03.2017",Logotpaga
"95.01.03.2025",Wawanca
"95.01.03.2026",Miligatnem
"95.01.03.2029",Loki
"95.01.03.2034",Tikawo
"95.01.03.2044",Kombagwe
"95.01.03.2045",Wanggonoma
"95.01.04.2001",Hubikosi
"95.01.04.2007",Kosimeage (Kosimeaga)
"95.01.04.2008",Kosihilapok
"95.01.04.2015",Meagama
"95.01.04.2018",Pipukmo
"95.01.04.2019",Isakusa
"95.01.04.2020",Pelima
"95.01.04.2021",Kikhumo
"95.01.04.2028",Jibilabaga
"95.01.04.2029",Ikilumo
"95.01.04.2030",Sunili
"95.01.05.2001",Bolakme
"95.01.05.2003",Munak
"95.01.05.2014",Tononggame (Tenonggame)
"95.01.05.2016",Bandua
"95.01.05.2019",Lani Timur
"95.01.05.2035",Nunggarugum
"95.01.05.2036",Poitmos
"95.01.05.2037",Kugitero
"95.01.05.2038",Wenamela
"95.01.05.2039",Bimu
"95.01.05.2040",Tekani
"95.01.05.2056",Owagambak
"95.01.06.2001",Walelagama
"95.01.06.2002",Pugima
"95.01.06.2010",Itlay Halitopo
"95.01.06.2011",Kubulakma
"95.01.06.2012",Kulaken
"95.01.06.2013",Wamusage
"95.01.07.2001",Temia
"95.01.07.2002",Anegara (Anegera)
"95.01.07.2003",Elabukama
"95.01.07.2004",Siapma
"95.01.07.2005",Hamuhi
"95.01.07.2006",Kosihave
"95.01.07.2007",Mulupalek
"95.01.07.2008",Pumasili
"95.01.07.2009",Abulukmo
"95.01.07.2010",Yumugima
"95.01.08.2001",Wolo (Wollo)
"95.01.08.2008",Kukurima
"95.01.08.2011",Pirambor (Pirambot)
"95.01.08.2015",Tegabaga
"95.01.08.2016",Wollo Timur
"95.01.08.2017",Alugi
"95.01.08.2027",Wunan
"95.01.08.2028",Wodloma
"95.01.09.2005",Sinata
"95.01.09.2006",Asolokobal
"95.01.09.2011",Hesatom
"95.01.09.2012",Asotapo
"95.01.09.2013",Wiaima
"95.01.09.2014",Ninabua
"95.01.09.2015",Helaluwa
"95.01.09.2016",Mulinekama
"95.01.09.2037",Yapema
"95.01.10.2003",Heatnem
"95.01.10.2008",Wililimo
"95.01.10.2009",Yabem
"95.01.10.2012",Waukahilapok
"95.01.10.2013",Aleak
"95.01.10.2014",Inanekelok
"95.01.10.2015",Witalak
"95.01.10.2016",Mulukmo
"95.01.10.2017",Landia
"95.01.10.2018",Filia
"95.01.10.2019",Isugunik
"95.01.10.2027",Hitelowa
"95.01.10.2028",Duabalek
"95.01.11.2001",Yalengga (Yelengga)
"95.01.11.2002",Taganik
"95.01.11.2004",Wananuk
"95.01.11.2006",Pilimo
"95.01.11.2007",Tumun
"95.01.11.2008",Akorek
"95.01.11.2009",Manili
"95.01.11.2010",Aipakma
"95.01.11.2015",Wugurima
"95.01.11.2016",Bitti
"95.01.11.2017",Wamanuk Dua
"95.01.12.2001",Trikora
"95.01.12.2002",Nanggo
"95.01.12.2003",Dinggilimo
"95.01.12.2004",Kora Jaya
"95.01.12.2005",Korambirik
"95.01.12.2006",Anggulpa
"95.01.13.2001",Napua
"95.01.13.2002",Holima
"95.01.13.2003",Lani Matuan
"95.01.13.2004",Okilik
"95.01.13.2005",Healekma
"95.01.13.2006",Yelekama
"95.01.13.2007",Sapalek
"95.01.13.2008",Yomaima
"95.01.13.2009",Wilekama
"95.01.14.2001",Walaik
"95.01.14.2002",Elarek
"95.01.14.2003",Holima
"95.01.14.2004",Yelai
"95.01.14.2005",Welekama
"95.01.15.2001",Wouma
"95.01.15.2002",Ketimavit
"95.01.15.2003",Wesakma
"95.01.15.2004",Logonoba
"95.01.15.2005",Wesakin
"95.01.15.2006",Pipitmo
"95.01.15.2007",Sinarekowa
"95.01.16.2001",Hubukiak / Hubikiak
"95.01.16.2002",Hituma (Hetuma)
"95.01.16.2003",Dokopku
"95.01.16.2004",Likino
"95.01.16.2005",Musiamia
"95.01.16.2006",Husoak
"95.01.16.2007",Hom-hom
"95.01.16.2008",Musiamia Dua
"95.01.17.2001",Yagarobak (Yagakobak)
"95.01.17.2002",Zapma
"95.01.17.2003",Ayobaibur (Ayubaibur)
"95.01.17.2004",Ibele
"95.01.17.2005",Tipalok
"95.01.17.2006",Habema
"95.01.17.2007",Zinai
"95.01.17.2008",Holaliba
"95.01.17.2009",Yelebarek
"95.01.17.2010",Yokalpalek
"95.01.18.2001",Tailarek (Taila)
"95.01.18.2002",Senogolik
"95.01.18.2003",Bokiem
"95.01.18.2004",Iyora
"95.01.18.2005",Budliem
"95.01.18.2006",Yoman Weya
"95.01.18.2007",Huluaima
"95.01.18.2008",Entagekokma
"95.01.19.2001",Lukaken
"95.01.19.2002",Miami
"95.01.19.2003",Waoba (Wuroba/Waroba)
"95.01.19.2004",Yogonima
"95.01.19.2005",Tomisa
"95.01.19.2006",Helepalegem
"95.01.19.2007",Siliwa
"95.01.19.2008",Sumunikama
"95.01.19.2009",Kemisake
"95.01.20.2001",Siepkosi
"95.01.20.2002",Yumogima (Isibitlah)
"95.01.20.2003",Sekan
"95.01.20.2004",Noagalo
"95.01.20.2005",Manika
"95.01.20.2006",Sekan Dalam
"95.01.20.2007",Isawa Himan
"95.01.20.2008",Lunaima
"95.01.20.2009",Wekia
"95.01.21.2001",Usilimo
"95.01.21.2002",Siba
"95.01.21.2003",Wosiala
"95.01.21.2004",Gua Wisata
"95.01.21.2005",Undulumo
"95.01.21.2006",Fikha
"95.01.21.2007",Meagamia
"95.01.21.2008",Alona
"95.01.21.2009",Abutpuk
"95.01.21.2010",Isaiman
"95.01.22.2001",Koma
"95.01.22.2002",Tulem
"95.01.22.2003",Alula
"95.01.22.2004",Alolik
"95.01.22.2005",Wiligima
"95.01.23.2001",Muliama
"95.01.23.2002",Wenabubaga
"95.01.23.2003",Kilubaga
"95.01.23.2004",Musalfak
"95.01.23.2005",Punakul
"95.01.24.2001",Wadangku
"95.01.24.2002",Agulimo
"95.01.24.2003",Musiem
"95.01.24.2004",Yomosimo
"95.01.24.2005",Luku-luku
"95.01.25.2001",Pisugi
"95.01.25.2002",Pabuma
"95.01.25.2003",Aikima
"95.01.25.2004",Pikhe
"95.01.25.2005",Akiaput
"95.01.25.2006",Suroba
"95.01.25.2007",Wara
"95.01.26.2001",Koragi
"95.01.26.2002",Telegai
"95.01.26.2003",Kumudiluk
"95.01.26.2004",Tagibaga
"95.01.26.2005",Tenondek
"95.01.27.2001",Tagime
"95.01.27.2002",Porome
"95.01.27.2003",Onggobalo
"95.01.27.2004",Lakwame
"95.01.27.2005",Yordania Tulak
"95.01.27.2006",Gume Kupari
"95.01.27.2007",Wandinggunie
"95.01.27.2008",Mulugame
"95.01.27.2009",Lapeyo
"95.01.27.2010",Yanggapura
"95.01.27.2011",Yogobur
"95.01.28.2001",Tanahmerah
"95.01.28.2002",Towagame
"95.01.28.2003",Molagalome
"95.01.28.2004",Kwigiluk
"95.01.28.2005",Mebunukme
"95.01.28.2006",Okwa
"95.01.29.2001",Taginem (Tagineri)
"95.01.29.2002",Injuta
"95.01.29.2003",Binibaga
"95.01.29.2004",Tamokilo (Tamokilu/Tamokulu)
"95.01.29.2005",Pagaluk
"95.01.29.2006",Gelelame
"95.01.29.2007",Wilaloma
"95.01.29.2008",Melemei
"95.01.29.2009",Wuragukme
"95.01.30.2001",Wogi
"95.01.30.2002",Elaboga (Elaboge)
"95.01.30.2003",Holasili
"95.01.30.2004",Yerega
"95.01.30.2005",Olagi
"95.01.30.2006",Gigilobo
"95.01.30.2007",Apnae
"95.01.30.2008",Wonenggulik
"95.01.31.2001",Piramid
"95.01.31.2002",Yonggime
"95.01.31.2003",Perabaga
"95.01.31.2004",Algonik
"95.01.31.2005",Yalinggume
"95.01.31.2006",Aboneri
"95.01.31.2007",Gobalimo
"95.01.31.2008",Balima
"95.01.31.2009",Yumbun
"95.01.31.2010",Beam
"95.01.32.2001",Miliama (Muliama)
"95.01.32.2002",Asologaima
"95.01.32.2003",Kewin
"95.01.32.2004",Holkima
"95.01.32.2005",Helefa / Halefa
"95.01.32.2006",Sekom
"95.01.32.2007",Delekama
"95.01.32.2008",Molebaga
"95.01.32.2009",Silamik
"95.01.32.2010",Konan
"95.01.32.2011",Pilibaga
"95.01.32.2012",Hukuragi
"95.01.33.2001",Bugi
"95.01.33.2002",Manda
"95.01.33.2003",Dewene
"95.01.33.2004",Totni
"95.01.33.2005",Tagulik
"95.01.33.2006",Walak Selatan
"95.01.33.2007",Kodlangga
"95.01.33.2008",Air Garam
"95.01.34.2001",Irilinga / Irilingga (Irilingan)
"95.01.34.2002",Onggaba (Onggabaga/Onggobaga)
"95.01.34.2003",Walakma
"95.01.34.2004",Ayoma
"95.01.34.2005",Dlonggoki
"95.01.34.2006",Tirunggu
"95.01.34.2007",Dlinggama
"95.01.35.2001",Welesi
"95.01.35.2002",Yagara
"95.01.35.2003",Asojelipele
"95.01.35.2004",Lantipo
"95.01.35.2005",Pawekama
"95.01.35.2006",Apenas
"95.01.35.2007",Tulima
"95.01.36.2001",Sogokmo (Sogomo)
"95.01.36.2002",Asotipo
"95.01.36.2003",Putageima (Putagaima)
"95.01.36.2004",Kuantapo
"95.01.36.2005",Heberima
"95.01.36.2006",Iwigima
"95.01.36.2007",Pobiatma
"95.01.36.2008",Hitigima
"95.01.36.2009",Air Garam
"95.01.36.2010",Hukulimo
"95.01.37.2001",Maima
"95.01.37.2002",Minimo
"95.01.37.2004",Esiak
"95.01.37.2005",Heraewa
"95.01.37.2006",Kepi
"95.01.37.2007",Husewa
"95.01.37.2008",Menagaima
"95.01.38.2001",Pupugoba (Popugoba)
"95.01.38.2002",Waima
"95.01.38.2003",Yomote
"95.01.38.2004",Yelelo
"95.01.39.2001",Wame
"95.01.39.2002",Dumapaga
"95.01.39.2003",Yanenggame
"95.01.39.2004",Dogoname
"95.01.40.1001",Ilokama
"95.01.40.2002",Kama
"95.01.40.2003",Yaloaput
"95.01.40.2004",Mawampi
"95.01.40.2005",Parema
"95.01.40.2006",Agamoa
"95.01.40.2007",Silumarek
"95.01.40.2008",Wesaganya
"95.02.01.2001",Kabiding (Betaabib)
"95.02.01.2017",Aldom
"95.02.01.2018",Kutdol
"95.02.01.2019",Polsam
"95.02.01.2020",Akmakot
"95.02.01.2021",Mabilabol
"95.02.01.2022",Bunamdol
"95.02.01.2023",Molbib Silibib
"95.02.02.2001",Oknanggul
"95.02.02.2004",Kukihil
"95.02.02.2007",Kiwi
"95.02.02.2010",Berusaha
"95.02.02.2015",Pelebib
"95.02.02.2018",Sopamikma
"95.02.02.2020",Asua
"95.02.02.2022",Lolim
"95.02.02.2023",Pomding
"95.02.02.2024",Diip
"95.02.02.2025",Delpem
"95.02.02.2026",Mangoldoki
"95.02.03.2001",Okbifisil (Okbifisis)
"95.02.03.2004",Abmisibil (Apmisibil)
"95.02.03.2008",Manunggal (Okipur)
"95.02.03.2011",Iriding
"95.02.03.2016",Atoldol (Atolbol)
"95.02.03.2017",Oktanglap
"95.02.03.2018",Oksemar
"95.02.03.2019",Okaplo
"95.02.04.2001",Iwur
"95.02.04.2002",Kurukim (Kurumkim/Kurumklin)
"95.02.04.2003",Walapkubun
"95.02.04.2008",Dinmot Arim
"95.02.04.2013",Ewenkatop
"95.02.04.2015",Ulkubi
"95.02.04.2016",Dipol
"95.02.04.2017",Nenginum
"95.02.04.2018",Narnger
"95.02.04.2019",Kamyoim
"95.02.05.2001",Batom
"95.02.05.2006",Oksip
"95.02.05.2009",Mongham (Mogham)
"95.02.05.2011",Sabi
"95.02.05.2012",Neep
"95.02.05.2013",Muara
"95.02.05.2014",Batom Dua
"95.02.05.2015",Akyako
"95.02.05.2016",Peteng
"95.02.05.2017",Belomo
"95.02.05.2018",Abukerom
"95.02.06.2001",Borme
"95.02.06.2002",Omban
"95.02.06.2005",Sikibur
"95.02.06.2006",Onya
"95.02.06.2007",Arina
"95.02.06.2015",Bordamban
"95.02.06.2016",Aringgon
"95.02.06.2017",Bukam
"95.02.06.2018",Kwime
"95.02.06.2019",Kolgir
"95.02.06.2020",Cangdamban
"95.02.06.2021",Laydamban
"95.02.06.2022",Seban
"95.02.07.2002",Okyop (Okyob/Okyaop)
"95.02.07.2003",Oketur
"95.02.07.2004",Ehiptem (Ehipten/Ohiptem)
"95.02.07.2005",Wantem (Wanten)
"95.02.07.2006",Dikdon
"95.02.07.2008",Okyako
"95.02.07.2011",Okyaop
"95.02.07.2012",Tatam
"95.02.07.2013",Okhik (Oklip)
"95.02.08.2001",Aboy
"95.02.08.2002",Luban
"95.02.08.2004",Jubly
"95.02.08.2005",Armise
"95.02.08.2006",Woro
"95.02.08.2007",Pipal
"95.02.08.2008",Lulis Wii
"95.02.09.2002",Pepera
"95.02.09.2006",Okbon
"95.02.09.2007",Yun Muku
"95.02.09.2008",Denom
"95.02.09.2009",Bon Yakwol
"95.02.09.2010",Ok Telabe (Ok Telab)
"95.02.09.2011",Wok Bakon
"95.02.10.2001",Bime
"95.02.10.2004",Bob
"95.02.10.2005",Kameme
"95.02.10.2006",Calab
"95.02.10.2007",Limiri
"95.02.10.2008",Teli
"95.02.10.2009",Lim Lim
"95.02.10.2010",Bunggon
"95.02.10.2011",Perem
"95.02.10.2012",Turwe
"95.02.11.2001",Eraduman
"95.02.11.2002",Alemsom
"95.02.11.2003",Tapasik
"95.02.11.2004",Payol Masumkon
"95.02.11.2005",Tapob
"95.02.11.2006",Bakwalin Yub
"95.02.11.2007",Imiryi
"95.02.11.2008",Sumtamon
"95.02.11.2009",Bondik
"95.02.11.2010",Muruman
"95.02.11.2011",Binalkom
"95.02.11.2012",Tibal
"95.02.12.2001",Bape
"95.02.12.2002",Masim
"95.02.12.2003",Akmer
"95.02.12.2004",Kasawi
"95.02.12.2005",Tapasik Dua Bapenka (Tapasik Dua)
"95.02.12.2006",Ibot
"95.02.13.2001",Dabolding
"95.02.13.2002",Kalomdol (Kalondoi)
"95.02.13.2003",Tulo
"95.02.13.2004",Arinkop
"95.02.13.2005",Imik
"95.02.14.2001",Oksop
"95.02.14.2002",Mimin
"95.02.14.2003",Atenor / Atenar
"95.02.14.2004",Oktumi
"95.02.14.2005",Alutbakon
"95.02.15.2001",Yapimakot
"95.02.15.2002",Seramkatop
"95.02.15.2003",Parim
"95.02.15.2004",Siminbuk
"95.02.15.2005",Modusit
"95.02.15.2006",Wanbakon
"95.02.15.2007",Yakmor
"95.02.15.2008",Okatem
"95.02.16.2001",Kungulding
"95.02.16.2002",Bulangkop
"95.02.16.2003",Limarum
"95.02.16.2004",Yumakot
"95.02.16.2005",Aplim
"95.02.16.2006",Okdo
"95.02.17.2001",Arintap
"95.02.17.2002",Tarngop
"95.02.17.2003",Kawor
"95.02.17.2004",Sakup
"95.02.17.2005",Umding
"95.02.17.2006",Nanum
"95.02.17.2007",Ater
"95.02.18.2001",Awinbon
"95.02.18.2002",Nanum Anaip
"95.02.18.2003",Mikir
"95.02.18.2004",Kawe
"95.02.18.2005",Yelobib
"95.02.19.2001",Tarup
"95.02.19.2002",Marang Tiking
"95.02.19.2003",Imsin
"95.02.19.2004",Bitipding
"95.02.19.2005",Onkor
"95.02.19.2006",Beten Dua
"95.02.19.2007",Omor
"95.02.20.2001",Okelwel
"95.02.20.2002",Kotyobakon
"95.02.20.2003",Okteneng
"95.02.20.2004",Tengnong
"95.02.21.2001",Okma
"95.02.21.2002",Oktae
"95.02.21.2003",Tinibil
"95.02.21.2004",Okdilam
"95.02.21.2005",Autpahik
"95.02.21.2006",Tomka
"95.02.21.2007",Okpa
"95.02.21.2008",Okhaka
"95.02.21.2009",Honkuding
"95.02.21.2010",Bomding
"95.02.21.2011",Okdunam
"95.02.21.2012",Paune
"95.02.22.2001",Oklip
"95.02.22.2002",Okhim
"95.02.22.2003",Oktem
"95.02.22.2004",Okbumul
"95.02.22.2005",Okamin
"95.02.22.2006",Oktumi
"95.02.22.2007",Komok
"95.02.23.2001",Oktau
"95.02.23.2002",Oktaru
"95.02.23.2003",Okbem
"95.02.23.2004",Okngam
"95.02.23.2005",Bemhimiku
"95.02.23.2006",Bilip Bayo
"95.02.23.2007",Atang Doki
"95.02.23.2008",Okalut Kumal
"95.02.23.2009",Kaep
"95.02.24.2001",Kubiphkop (Kubibkop)
"95.02.24.2002",Okano
"95.02.24.2003",Sebul
"95.02.24.2004",Mangabip
"95.02.25.2001",Sabin
"95.02.25.2002",Borban
"95.02.25.2003",Kirimu
"95.02.25.2004",Dumpasi
"95.02.25.2005",Maksum
"95.02.25.2006",Pedam
"95.02.25.2007",Tupoplyom
"95.02.25.2008",Yapil
"95.02.25.2009",Atembabol
"95.02.25.2010",Omliom
"95.02.25.2011",Peneli
"95.02.25.2012",Markom
"95.02.26.2001",Karye / Kariye
"95.02.26.2002",Batani
"95.02.26.2003",Segame
"95.02.26.2004",Palur Satu
"95.02.26.2005",Palur Dua
"95.02.26.2006",Sople
"95.02.26.2007",Bakata
"95.02.27.2001",Merpasikne
"95.02.27.2002",Taramlu
"95.02.27.2003",Weime
"95.02.27.2004",Meryang
"95.02.27.2005",Limrepasikne
"95.02.27.2006",Youlban (Yolban)
"95.02.27.2007",Mekdamgon
"95.02.27.2008",Daluban
"95.02.27.2009",Nomteren
"95.02.28.2001",Bias
"95.02.28.2002",Bumi
"95.02.28.2003",Tero
"95.02.28.2004",Delemo
"95.02.29.2001",Mot / Moot
"95.02.29.2002",Milki
"95.02.29.2003",Yubu
"95.02.29.2004",Muara Asbi
"95.02.29.2005",Tual
"95.02.30.2001",Jetfa
"95.02.30.2002",Lulis
"95.02.30.2003",Tupalma Satu
"95.02.30.2004",Tupalma Dua
"95.02.30.2005",Kalimbu
"95.02.30.2006",Bris
"95.02.31.2001",Teiraplu
"95.02.31.2002",Sinami / Sinani (Yuaban)
"95.02.31.2003",Maigame
"95.02.31.2004",Murme
"95.02.31.2005",Yuaban Satu
"95.02.31.2006",Yuaban Dua
"95.02.31.2007",Terapdei
